2025-07-14 10:36:07,793 - YOLO Detection (AUTO) - Time: 138ms, Total Processing: 139ms, Objects: 14
2025-07-14 10:36:08,045 - YOLO Detection (AUTO) - Time: 163ms, Total Processing: 165ms, Objects: 15
2025-07-14 10:36:08,278 - YOLO Detection (AUTO) - Time: 165ms, Total Processing: 166ms, Objects: 14
2025-07-14 10:36:08,516 - YOLO Detection (AUTO) - Time: 169ms, Total Processing: 170ms, Objects: 15
2025-07-14 10:36:08,740 - YOLO Detection (AUTO) - Time: 161ms, Total Processing: 163ms, Objects: 12
2025-07-14 10:36:08,954 - YOLO Detection (AUTO) - Time: 145ms, Total Processing: 146ms, Objects: 14
2025-07-14 10:36:09,185 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 14
2025-07-14 10:36:09,397 - YOLO Detection (AUTO) - Time: 135ms, Total Processing: 136ms, Objects: 13
2025-07-14 10:36:09,632 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 138ms, Objects: 13
2025-07-14 10:36:09,863 - YOLO Detection (AUTO) - Time: 134ms, Total Processing: 136ms, Objects: 16
2025-07-14 10:36:10,107 - YOLO Detection (AUTO) - Time: 142ms, Total Processing: 143ms, Objects: 12
2025-07-14 10:36:10,335 - YOLO Detection (AUTO) - Time: 134ms, Total Processing: 135ms, Objects: 13
2025-07-14 10:36:10,569 - YOLO Detection (AUTO) - Time: 153ms, Total Processing: 154ms, Objects: 13
2025-07-14 10:36:10,781 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 137ms, Objects: 15
2025-07-14 10:36:11,060 - YOLO Detection (AUTO) - Time: 178ms, Total Processing: 180ms, Objects: 12
2025-07-14 10:36:11,271 - YOLO Detection (AUTO) - Time: 152ms, Total Processing: 153ms, Objects: 11
2025-07-14 10:36:11,517 - YOLO Detection (AUTO) - Time: 160ms, Total Processing: 161ms, Objects: 11
2025-07-14 10:36:11,720 - YOLO Detection (AUTO) - Time: 133ms, Total Processing: 134ms, Objects: 12
2025-07-14 10:36:11,983 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 138ms, Objects: 12
2025-07-14 10:36:12,233 - YOLO Detection (AUTO) - Time: 155ms, Total Processing: 157ms, Objects: 14
2025-07-14 10:36:12,444 - YOLO Detection (AUTO) - Time: 138ms, Total Processing: 140ms, Objects: 14
2025-07-14 10:36:12,670 - YOLO Detection (AUTO) - Time: 134ms, Total Processing: 135ms, Objects: 13
2025-07-14 10:36:12,906 - YOLO Detection (AUTO) - Time: 133ms, Total Processing: 135ms, Objects: 16
2025-07-14 10:36:13,141 - YOLO Detection (AUTO) - Time: 135ms, Total Processing: 137ms, Objects: 13
2025-07-14 10:36:13,403 - YOLO Detection (AUTO) - Time: 163ms, Total Processing: 165ms, Objects: 16
2025-07-14 10:36:13,619 - YOLO Detection (AUTO) - Time: 147ms, Total Processing: 149ms, Objects: 15
2025-07-14 10:36:13,837 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 138ms, Objects: 17
2025-07-14 10:36:14,082 - YOLO Detection (AUTO) - Time: 148ms, Total Processing: 149ms, Objects: 16
2025-07-14 10:36:14,304 - YOLO Detection (AUTO) - Time: 133ms, Total Processing: 135ms, Objects: 15
2025-07-14 10:36:14,553 - YOLO Detection (AUTO) - Time: 151ms, Total Processing: 152ms, Objects: 15
2025-07-14 10:36:14,766 - YOLO Detection (AUTO) - Time: 133ms, Total Processing: 134ms, Objects: 15
2025-07-14 10:36:15,010 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 145ms, Objects: 14
2025-07-14 10:36:15,232 - YOLO Detection (AUTO) - Time: 135ms, Total Processing: 136ms, Objects: 14
2025-07-14 10:36:15,476 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 141ms, Objects: 15
2025-07-14 10:36:15,729 - YOLO Detection (AUTO) - Time: 157ms, Total Processing: 160ms, Objects: 15
2025-07-14 10:36:15,964 - YOLO Detection (AUTO) - Time: 161ms, Total Processing: 164ms, Objects: 18
2025-07-14 10:36:16,193 - YOLO Detection (AUTO) - Time: 158ms, Total Processing: 160ms, Objects: 16
2025-07-14 10:36:16,403 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 145ms, Objects: 14
2025-07-14 10:36:16,636 - YOLO Detection (AUTO) - Time: 156ms, Total Processing: 157ms, Objects: 15
2025-07-14 10:36:16,862 - YOLO Detection (AUTO) - Time: 168ms, Total Processing: 171ms, Objects: 15
2025-07-14 10:36:17,080 - YOLO Detection (AUTO) - Time: 153ms, Total Processing: 155ms, Objects: 14
2025-07-14 10:36:17,269 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 141ms, Objects: 14
2025-07-14 10:36:17,502 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 143ms, Objects: 16
2025-07-14 10:36:17,733 - YOLO Detection (AUTO) - Time: 137ms, Total Processing: 140ms, Objects: 19
2025-07-14 10:36:17,954 - YOLO Detection (AUTO) - Time: 139ms, Total Processing: 141ms, Objects: 18
2025-07-14 10:36:18,203 - YOLO Detection (AUTO) - Time: 157ms, Total Processing: 159ms, Objects: 17
2025-07-14 10:36:18,409 - YOLO Detection (AUTO) - Time: 137ms, Total Processing: 139ms, Objects: 14
2025-07-14 10:36:18,648 - YOLO Detection (AUTO) - Time: 138ms, Total Processing: 139ms, Objects: 17
2025-07-14 10:36:18,865 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 139ms, Objects: 16
2025-07-14 10:36:19,102 - YOLO Detection (AUTO) - Time: 138ms, Total Processing: 140ms, Objects: 13
2025-07-14 10:36:19,324 - YOLO Detection (AUTO) - Time: 136ms, Total Processing: 137ms, Objects: 14
2025-07-14 10:36:19,550 - YOLO Detection (AUTO) - Time: 154ms, Total Processing: 156ms, Objects: 16
2025-07-14 10:36:19,761 - YOLO Detection (AUTO) - Time: 142ms, Total Processing: 144ms, Objects: 16
